,Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters
46,46,46.59690489999775,186.0,188068.0,True,4000,0.25,4096
47,47,48.568760699999984,186.0,192069.0,True,4000,0.25,4096
48,48,50.509296899996116,186.0,196070.0,True,4000,0.25,4096
49,49,52.43072319999919,186.0,200071.0,True,4000,0.25,4096
50,50,54.18623929999012,186.0,204072.0,True,4000,0.25,4096
51,51,55.981993899986264,186.0,208073.0,True,4000,0.25,4096
52,52,57.822918999998365,186.0,212074.0,True,4000,0.25,4096
53,53,59.774209399998654,186.0,216075.0,True,4000,0.25,4096
54,54,61.65605949999008,186.0,220076.0,True,4000,0.25,4096
55,55,63.6515381999925,186.0,224077.0,True,4000,0.25,4096
56,56,65.59016319998773,186.0,228078.0,True,4000,0.25,4096
57,57,67.51479099999415,186.0,232079.0,True,4000,0.25,4096
58,58,69.3472713999945,186.0,236080.0,True,4000,0.25,4096
59,59,71.22234269999899,186.0,240081.0,True,4000,0.25,4096
60,60,73.06607089999306,186.0,244082.0,True,4000,0.25,4096
61,61,74.97564579999016,186.0,248083.0,True,4000,0.25,4096
62,62,76.80890009998984,186.0,252084.0,True,4000,0.25,4096
63,63,78.66149329999462,186.0,256085.0,True,4000,0.25,4096
64,64,80.49166819998936,186.0,260086.0,True,4000,0.25,4096
65,65,82.36433509999188,186.0,264087.0,True,4000,0.25,4096
66,66,84.2884602999984,186.0,268088.0,True,4000,0.25,4096
67,67,86.17250509999576,186.0,272089.0,True,4000,0.25,4096
68,68,88.03752219998569,186.0,276090.0,True,4000,0.25,4096
69,69,89.88375909999013,186.0,280091.0,True,4000,0.25,4096
70,70,91.79981589999807,187.0,284093.0,True,4000,0.25,4096
71,71,93.68107049999526,187.0,288094.0,True,4000,0.25,4096
72,72,95.64992050000001,187.0,292095.0,True,4000,0.25,4096
73,73,97.57886189999408,187.0,296096.0,True,4000,0.25,4096
74,74,99.53925609998987,187.0,300097.0,True,4000,0.25,4096
75,75,101.41534809999575,187.0,304098.0,True,4000,0.25,4096
76,76,103.19484069998725,187.0,308099.0,True,4000,0.25,4096
77,77,104.98434499998984,187.0,312100.0,True,4000,0.25,4096
78,78,106.83630969999649,187.0,316101.0,True,4000,0.25,4096
79,79,108.79547939999611,187.0,320102.0,True,4000,0.25,4096
80,80,110.70797879999736,187.0,324103.0,True,4000,0.25,4096
81,81,112.70188849999977,187.0,328104.0,True,4000,0.25,4096
82,82,114.65455359999032,187.0,332105.0,True,4000,0.25,4096
83,83,116.56857149999996,187.0,336106.0,True,4000,0.25,4096
84,84,118.51525379999657,187.0,340107.0,True,4000,0.25,4096
85,85,120.44494659999327,187.0,344108.0,True,4000,0.25,4096
86,86,122.32438649999676,187.0,348109.0,True,4000,0.25,4096
87,87,124.24054369999794,187.0,352110.0,True,4000,0.25,4096
88,88,126.04918249999173,187.0,356111.0,True,4000,0.25,4096
89,89,127.89554309999221,187.0,360112.0,True,4000,0.25,4096
90,90,129.75597209999978,187.0,364113.0,True,4000,0.25,4096
91,91,131.67994999999064,187.0,368114.0,True,4000,0.25,4096
92,92,133.67497509998793,187.0,372115.0,True,4000,0.25,4096
93,93,135.65917609998723,187.0,376116.0,True,4000,0.25,4096
94,94,137.58976969998912,187.0,380117.0,True,4000,0.25,4096
95,95,139.50444479999715,187.0,384118.0,True,4000,0.25,4096
96,96,141.4754619999876,187.0,388119.0,True,4000,0.25,4096
97,97,143.43280549999326,187.0,392120.0,True,4000,0.25,4096
98,98,145.36822809999285,187.0,396121.0,True,4000,0.25,4096
99,99,147.36157559999265,187.0,400122.0,True,4000,0.25,4096
100,100,149.2425199999998,187.0,404123.0,True,4000,0.25,4096
101,101,151.12031519999437,187.0,408124.0,True,4000,0.25,4096
102,102,152.95003929999075,187.0,412125.0,True,4000,0.25,4096
103,103,154.7666007999942,187.0,416126.0,True,4000,0.25,4096
104,104,156.68297589999565,187.0,420127.0,True,4000,0.25,4096
105,105,158.61107529999572,187.0,424128.0,True,4000,0.25,4096
106,106,160.52180099999532,187.0,428129.0,True,4000,0.25,4096
107,107,162.4412721999979,187.0,432130.0,True,4000,0.25,4096
108,108,164.23345139999583,187.0,436131.0,True,4000,0.25,4096
109,109,166.06037089999882,187.0,440132.0,True,4000,0.25,4096
110,110,167.92089409999608,187.0,444133.0,True,4000,0.25,4096
111,111,169.78795699999318,187.0,448134.0,True,4000,0.25,4096
112,112,171.75712729999213,187.0,452135.0,True,4000,0.25,4096
113,113,173.66263979999349,187.0,456136.0,True,4000,0.25,4096
114,114,175.58072319999337,187.0,460137.0,True,4000,0.25,4096
115,115,177.51758579998568,187.0,464138.0,True,4000,0.25,4096
116,116,179.42937549999624,187.0,468139.0,True,4000,0.25,4096
117,117,181.4769762999931,187.0,472140.0,True,4000,0.25,4096
118,118,183.42176239998662,187.0,476141.0,True,4000,0.25,4096
119,119,185.35883819998708,187.0,480142.0,True,4000,0.25,4096
120,120,187.27514019999944,187.0,484143.0,True,4000,0.25,4096
121,121,189.03278349999164,187.0,488144.0,True,4000,0.25,4096
122,122,190.9014446999936,187.0,492145.0,True,4000,0.25,4096
123,123,192.70957149998867,187.0,496146.0,True,4000,0.25,4096
124,124,194.63084209999943,187.0,500147.0,True,4000,0.25,4096
125,125,196.61952769999334,187.0,504148.0,True,4000,0.25,4096
126,126,198.55624729998817,187.0,508149.0,True,4000,0.25,4096
127,127,200.42506839999987,187.0,512150.0,True,4000,0.25,4096
128,128,202.33451869999408,187.0,516151.0,True,4000,0.25,4096
129,129,204.2353737999947,187.0,520152.0,True,4000,0.25,4096
130,130,206.15741519999574,187.0,524153.0,True,4000,0.25,4096
131,131,208.0474070999917,187.0,528154.0,True,4000,0.25,4096
132,132,210.0257469999924,187.0,532155.0,True,4000,0.25,4096
133,133,211.95015719998628,187.0,536156.0,True,4000,0.25,4096
134,134,214.44547589999274,187.0,540157.0,True,4000,0.25,4096
135,135,217.08807289999095,187.0,544158.0,True,4000,0.25,4096
136,136,219.75982139998814,187.0,548159.0,True,4000,0.25,4096
137,137,221.8157147999882,187.0,552160.0,True,4000,0.25,4096
138,138,224.59842039999785,187.0,556161.0,True,4000,0.25,4096
139,139,227.10431649998645,187.0,560162.0,True,4000,0.25,4096
140,140,229.4717823999963,187.0,564163.0,True,4000,0.25,4096
141,141,231.75620429999253,187.0,568164.0,True,4000,0.25,4096
142,142,233.9156406999973,187.0,572165.0,True,4000,0.25,4096
143,143,236.02949629999057,187.0,576166.0,True,4000,0.25,4096
144,144,238.04739049999625,187.0,580167.0,True,4000,0.25,4096
145,145,240.09263249998912,187.0,584168.0,True,4000,0.25,4096
146,146,242.0234999999957,187.0,588169.0,True,4000,0.25,4096
147,147,243.98841189999075,187.0,592170.0,True,4000,0.25,4096
148,148,245.92946959999972,187.0,596171.0,True,4000,0.25,4096
149,149,247.87471249999362,187.0,600172.0,True,4000,0.25,4096
150,150,249.76173119999294,187.0,604173.0,True,4000,0.25,4096
151,151,251.75920439999027,187.0,608174.0,True,4000,0.25,4096
152,152,253.78614019999804,187.0,612175.0,True,4000,0.25,4096
153,153,255.77778209999087,187.0,616176.0,True,4000,0.25,4096
154,154,257.7882799999934,187.0,620177.0,True,4000,0.25,4096
155,155,259.74473269999726,187.0,624178.0,True,4000,0.25,4096
156,156,261.73963399999775,187.0,628179.0,True,4000,0.25,4096
157,157,263.71033659999375,187.0,632180.0,True,4000,0.25,4096
158,158,265.7227906999906,187.0,636181.0,True,4000,0.25,4096
159,159,267.7486252999952,187.0,640182.0,True,4000,0.25,4096
160,160,269.7072310999938,187.0,644183.0,True,4000,0.25,4096
161,161,271.71383519998926,187.0,648184.0,True,4000,0.25,4096
162,162,273.608221699993,187.0,652185.0,True,4000,0.25,4096
163,163,275.4819240999932,187.0,656186.0,True,4000,0.25,4096
164,164,277.3544408999878,187.0,660187.0,True,4000,0.25,4096
165,165,279.5781358999957,187.0,664188.0,True,4000,0.25,4096
166,166,281.97126389999175,187.0,668189.0,True,4000,0.25,4096
167,167,284.29600969998864,187.0,672190.0,True,4000,0.25,4096
168,168,286.26947629998904,187.0,676191.0,True,4000,0.25,4096
169,169,288.2266326999961,187.0,680192.0,True,4000,0.25,4096
170,170,290.18993729999056,187.0,684193.0,True,4000,0.25,4096
171,171,292.1246833999903,187.0,688194.0,True,4000,0.25,4096
172,172,294.04807159998745,187.0,692195.0,True,4000,0.25,4096
173,173,295.9814991999883,187.0,696196.0,True,4000,0.25,4096
174,174,297.9229537999927,187.0,700197.0,True,4000,0.25,4096
175,175,299.8551374999952,187.0,704198.0,True,4000,0.25,4096
176,176,301.7343421999976,187.0,708199.0,True,4000,0.25,4096
177,177,303.68241539999144,187.0,712200.0,True,4000,0.25,4096
178,178,305.60696339998685,187.0,716201.0,True,4000,0.25,4096
179,179,307.72907719999785,187.0,720202.0,True,4000,0.25,4096
180,180,309.76741489999404,187.0,724203.0,True,4000,0.25,4096
181,181,311.8166848999972,187.0,728204.0,True,4000,0.25,4096
182,182,313.7818466999888,187.0,732205.0,True,4000,0.25,4096
183,183,315.7935490999953,187.0,736206.0,True,4000,0.25,4096
184,184,317.75523539999267,187.0,740207.0,True,4000,0.25,4096
185,185,319.780858299986,187.0,744208.0,True,4000,0.25,4096
186,186,321.7843248999998,187.0,748209.0,True,4000,0.25,4096
187,187,323.78791469999123,187.0,752210.0,True,4000,0.25,4096
188,188,325.7758127999987,187.0,756211.0,True,4000,0.25,4096
189,189,327.7035162999964,187.0,760212.0,True,4000,0.25,4096
190,190,329.67678819999855,187.0,764213.0,True,4000,0.25,4096
191,191,331.5974472999951,187.0,768214.0,True,4000,0.25,4096
192,192,333.5201334999874,187.0,772215.0,True,4000,0.25,4096
193,193,335.6045837999991,187.0,776216.0,True,4000,0.25,4096
194,194,337.61457919998793,187.0,780217.0,True,4000,0.25,4096
195,195,339.61956599999394,187.0,784218.0,True,4000,0.25,4096
196,196,341.635618299988,187.0,788219.0,True,4000,0.25,4096
197,197,343.6261625999905,187.0,792220.0,True,4000,0.25,4096
198,198,345.61532729999453,187.0,796221.0,True,4000,0.25,4096
199,199,347.6593705999985,187.0,800222.0,True,4000,0.25,4096
200,200,349.6820427999919,187.0,804223.0,True,4000,0.25,4096
201,201,351.67878969998856,187.0,808224.0,True,4000,0.25,4096
202,202,353.6683907999977,187.0,812225.0,True,4000,0.25,4096
203,203,355.55611269999645,187.0,816226.0,True,4000,0.25,4096
204,204,357.3646954999858,187.0,820227.0,True,4000,0.25,4096
205,205,359.20664959998976,187.0,824228.0,True,4000,0.25,4096
206,206,361.126211699986,187.0,828229.0,True,4000,0.25,4096
207,207,363.09519069999806,187.0,832230.0,True,4000,0.25,4096
208,208,365.06293119999464,187.0,836231.0,True,4000,0.25,4096
209,209,367.01385469999514,187.0,840232.0,True,4000,0.25,4096
210,210,368.9674238999869,187.0,844233.0,True,4000,0.25,4096
211,211,370.86978049999743,187.0,848234.0,True,4000,0.25,4096
212,212,372.8050543999998,187.0,852235.0,True,4000,0.25,4096
213,213,374.70694769998954,187.0,856236.0,True,4000,0.25,4096
214,214,376.7165815999906,187.0,860237.0,True,4000,0.25,4096
215,215,378.7097572999919,187.0,864238.0,True,4000,0.25,4096
216,216,380.6756362999877,187.0,868239.0,True,4000,0.25,4096
217,217,382.5450596999872,187.0,872240.0,True,4000,0.25,4096
218,218,384.3373897999991,187.0,876241.0,True,4000,0.25,4096
219,219,386.1837999999989,187.0,880242.0,True,4000,0.25,4096
220,220,388.24269549999735,187.0,884243.0,True,4000,0.25,4096
221,221,390.16970669999137,187.0,888244.0,True,4000,0.25,4096
222,222,392.1398906999966,187.0,892245.0,True,4000,0.25,4096
223,223,394.05389619999914,187.0,896246.0,True,4000,0.25,4096
224,224,396.2758191999892,187.0,900247.0,True,4000,0.25,4096
225,225,398.33049739999115,187.0,904248.0,True,4000,0.25,4096
226,226,400.275235299996,187.0,908249.0,True,4000,0.25,4096
227,227,402.17459269998653,187.0,912250.0,True,4000,0.25,4096
228,228,404.0832371999859,187.0,916251.0,True,4000,0.25,4096
229,229,405.993023499992,187.0,920252.0,True,4000,0.25,4096
230,230,407.8350412999862,187.0,924253.0,True,4000,0.25,4096
231,231,409.66052859999763,187.0,928254.0,True,4000,0.25,4096
232,232,411.6069979999884,187.0,932255.0,True,4000,0.25,4096
233,233,413.4587656999938,187.0,936256.0,True,4000,0.25,4096
234,234,415.4872757999983,187.0,940257.0,True,4000,0.25,4096
235,235,417.4417495999951,187.0,944258.0,True,4000,0.25,4096
236,236,419.3769035999867,187.0,948259.0,True,4000,0.25,4096
237,237,421.3101180999947,187.0,952260.0,True,4000,0.25,4096
238,238,423.26068579999264,187.0,956261.0,True,4000,0.25,4096
239,239,425.2136557999911,187.0,960262.0,True,4000,0.25,4096
240,240,427.14204919998883,187.0,964263.0,True,4000,0.25,4096
241,241,429.0697024999972,187.0,968264.0,True,4000,0.25,4096
242,242,431.0114162999962,187.0,972265.0,True,4000,0.25,4096
243,243,432.9331237999868,187.0,976266.0,True,4000,0.25,4096
244,244,434.8289763999928,187.0,980267.0,True,4000,0.25,4096
245,245,436.7477235999977,187.0,984268.0,True,4000,0.25,4096
246,246,438.71869799999695,187.0,988269.0,True,4000,0.25,4096
247,247,440.683512699994,187.0,992270.0,True,4000,0.25,4096
248,248,442.6920545999892,187.0,996271.0,True,4000,0.25,4096
249,249,444.67369119999057,187.0,1000272.0,True,4000,0.25,4096
250,250,446.6542130999878,187.0,1004273.0,True,4000,0.25,4096
251,251,448.63487979999627,187.0,1008274.0,True,4000,0.25,4096
252,252,450.60212409999804,187.0,1012275.0,True,4000,0.25,4096
253,253,452.6051567999966,187.0,1016276.0,True,4000,0.25,4096
254,254,454.62235579999106,187.0,1020277.0,True,4000,0.25,4096
255,255,456.6466764999932,187.0,1024278.0,True,4000,0.25,4096
256,256,458.62088439999206,187.0,1028279.0,True,4000,0.25,4096
257,257,460.5742324999883,187.0,1032280.0,True,4000,0.25,4096
258,258,462.4312010999856,187.0,1036281.0,True,4000,0.25,4096
259,259,464.51021299998683,187.0,1040282.0,True,4000,0.25,4096
260,260,466.4892562999885,187.0,1044283.0,True,4000,0.25,4096
261,261,468.57995039998787,187.0,1048284.0,True,4000,0.25,4096
262,262,470.5823066999874,187.0,1052285.0,True,4000,0.25,4096
263,263,472.57486409999547,187.0,1056286.0,True,4000,0.25,4096
264,264,474.58096439999645,187.0,1060287.0,True,4000,0.25,4096
265,265,476.63849409999966,187.0,1064288.0,True,4000,0.25,4096
266,266,478.6163579999993,187.0,1068289.0,True,4000,0.25,4096
267,267,480.9023229999875,187.0,1072290.0,True,4000,0.25,4096
268,268,483.07064569999056,187.0,1076291.0,True,4000,0.25,4096
269,269,485.0684542999952,187.0,1080292.0,True,4000,0.25,4096
270,270,487.0975494999875,187.0,1084293.0,True,4000,0.25,4096
