,Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters
124,124,44.80595960000937,58.0,135.0,2000,0.4,4096
125,125,45.18050040000526,58.0,136.0,2000,0.4,4096
126,126,45.507106500008376,58.0,137.0,2000,0.4,4096
127,127,45.84364500000083,58.0,138.0,2000,0.4,4096
128,128,46.19446080000489,58.0,139.0,2000,0.4,4096
129,129,46.60734300001059,58.0,140.0,2000,0.4,4096
130,130,46.973366700010956,58.0,141.0,2000,0.4,4096
131,131,47.31759900000179,58.0,142.0,2000,0.4,4096
132,132,47.690744500010624,58.0,143.0,2000,0.4,4096
133,133,48.037510000009206,58.0,144.0,2000,0.4,4096
134,134,48.376394600010826,58.0,145.0,2000,0.4,4096
135,135,48.74564140000439,58.0,146.0,2000,0.4,4096
136,136,49.112128200009465,58.0,147.0,2000,0.4,4096
137,137,49.465134700003546,58.0,148.0,2000,0.4,4096
138,138,49.79143370001111,58.0,149.0,2000,0.4,4096
139,139,50.143144800007576,58.0,150.0,2000,0.4,4096
140,140,50.49591560001136,58.0,151.0,2000,0.4,4096
141,141,50.8894094999996,58.0,152.0,2000,0.4,4096
142,142,51.23664400000416,58.0,153.0,2000,0.4,4096
143,143,51.560124700001325,58.0,154.0,2000,0.4,4096
144,144,51.892995100002736,58.0,155.0,2000,0.4,4096
145,145,52.246277800004464,58.0,156.0,2000,0.4,4096
146,146,52.59748229999968,58.0,157.0,2000,0.4,4096
147,147,52.92054440001084,58.0,158.0,2000,0.4,4096
148,148,53.25761650000641,58.0,159.0,2000,0.4,4096
149,149,53.58797780000896,58.0,160.0,2000,0.4,4096
150,150,53.896792400002596,58.0,161.0,2000,0.4,4096
151,151,54.22137150001072,58.0,162.0,2000,0.4,4096
152,152,54.53508780000266,58.0,163.0,2000,0.4,4096
153,153,54.866730599998846,58.0,164.0,2000,0.4,4096
154,154,55.20271550001053,58.0,165.0,2000,0.4,4096
155,155,55.52500340000552,58.0,166.0,2000,0.4,4096
156,156,55.838300100003835,58.0,167.0,2000,0.4,4096
157,157,56.158399100007955,58.0,168.0,2000,0.4,4096
158,158,56.48049910001282,58.0,169.0,2000,0.4,4096
159,159,56.816710400002194,58.0,170.0,2000,0.4,4096
160,160,57.15169120000792,58.0,171.0,2000,0.4,4096
161,161,57.49233940000704,58.0,172.0,2000,0.4,4096
162,162,57.83815650000179,58.0,173.0,2000,0.4,4096
163,163,58.17331209999975,58.0,174.0,2000,0.4,4096
164,164,58.50050780001038,58.0,175.0,2000,0.4,4096
165,165,58.83556890000182,58.0,176.0,2000,0.4,4096
166,166,59.15469930000836,58.0,177.0,2000,0.4,4096
167,167,59.47961770000984,58.0,178.0,2000,0.4,4096
168,168,59.815885400006664,58.0,179.0,2000,0.4,4096
169,169,60.14015570000629,58.0,180.0,2000,0.4,4096
170,170,60.489933000004385,58.0,181.0,2000,0.4,4096
171,171,60.85925320000388,58.0,182.0,2000,0.4,4096
172,172,61.240656400012085,58.0,183.0,2000,0.4,4096
173,173,61.649797900012345,58.0,184.0,2000,0.4,4096
174,174,62.01119840001047,58.0,185.0,2000,0.4,4096
175,175,62.37776690001192,58.0,186.0,2000,0.4,4096
176,176,62.7519081000064,58.0,187.0,2000,0.4,4096
177,177,63.12965260000783,58.0,188.0,2000,0.4,4096
178,178,63.476374500009115,58.0,189.0,2000,0.4,4096
179,179,63.79914329999883,58.0,190.0,2000,0.4,4096
180,180,64.1154741000064,58.0,191.0,2000,0.4,4096
181,181,64.43986900000891,58.0,192.0,2000,0.4,4096
182,182,64.7634195999999,58.0,193.0,2000,0.4,4096
183,183,65.09540420000849,58.0,194.0,2000,0.4,4096
184,184,65.41492619999917,58.0,195.0,2000,0.4,4096
185,185,65.73239850001119,58.0,196.0,2000,0.4,4096
186,186,66.06556020000426,58.0,197.0,2000,0.4,4096
187,187,66.37327540000842,58.0,198.0,2000,0.4,4096
188,188,66.70176640000136,58.0,199.0,2000,0.4,4096
189,189,67.04005809999944,58.0,200.0,2000,0.4,4096
190,190,67.37938730001042,58.0,201.0,2000,0.4,4096
191,191,67.70789689999947,58.0,202.0,2000,0.4,4096
192,192,68.06179960000736,58.0,203.0,2000,0.4,4096
193,193,68.40155540000706,58.0,204.0,2000,0.4,4096
194,194,68.75133340001048,58.0,205.0,2000,0.4,4096
195,195,69.06395229999907,58.0,206.0,2000,0.4,4096
196,196,69.39505669999926,58.0,207.0,2000,0.4,4096
197,197,69.72806750000746,58.0,208.0,2000,0.4,4096
198,198,70.06128059999901,58.0,209.0,2000,0.4,4096
199,199,70.43098940000345,58.0,210.0,2000,0.4,4096
200,200,70.77321600000141,58.0,211.0,2000,0.4,4096
201,201,71.11168600000383,58.0,212.0,2000,0.4,4096
202,202,71.44437520000793,58.0,213.0,2000,0.4,4096
203,203,71.75640130000829,58.0,214.0,2000,0.4,4096
204,204,72.0918260000035,58.0,215.0,2000,0.4,4096
205,205,72.41168509999989,58.0,216.0,2000,0.4,4096
206,206,72.7974283000076,58.0,217.0,2000,0.4,4096
207,207,73.1860355000099,58.0,218.0,2000,0.4,4096
208,208,73.54642410000088,58.0,219.0,2000,0.4,4096
209,209,73.88005290000001,58.0,220.0,2000,0.4,4096
210,210,74.22422930000175,58.0,221.0,2000,0.4,4096
211,211,74.54368870001053,58.0,222.0,2000,0.4,4096
212,212,74.89503700000932,58.0,223.0,2000,0.4,4096
213,213,75.22192609999911,58.0,224.0,2000,0.4,4096
214,214,75.54549730000144,58.0,225.0,2000,0.4,4096
215,215,75.89573190000374,58.0,226.0,2000,0.4,4096
216,216,76.24503810000897,58.0,227.0,2000,0.4,4096
217,217,76.58368429999973,58.0,228.0,2000,0.4,4096
218,218,76.91130290000001,58.0,229.0,2000,0.4,4096
219,219,77.25345910000033,58.0,230.0,2000,0.4,4096
220,220,77.58892220001144,58.0,231.0,2000,0.4,4096
221,221,77.9324717999989,58.0,232.0,2000,0.4,4096
222,222,78.25596860000223,58.0,233.0,2000,0.4,4096
223,223,78.6341870000033,58.0,234.0,2000,0.4,4096
224,224,78.96889410000585,58.0,235.0,2000,0.4,4096
225,225,79.31001030000334,58.0,236.0,2000,0.4,4096
226,226,79.64733100000012,58.0,237.0,2000,0.4,4096
227,227,79.97512130001269,58.0,238.0,2000,0.4,4096
228,228,80.30581080001139,58.0,239.0,2000,0.4,4096
229,229,80.71083570001065,58.0,240.0,2000,0.4,4096
